seed,model,base_mse,auc_top,auc_random,auc_bottom,auc_gap_top_bottom,auc_gap_top_random,auc_ratio_top_random,auc_ratio_top_bottom
42,rf,0.12650723041891151,57.50813126268903,5.373078839500201,0.030305163670359486,57.477826099018664,52.135052423188824,10.703012738228809,1897.634735991816
42,et,0.04895125341868725,45.52104213368101,5.96284788472183,0.09178981666407754,45.42925231701693,39.558194248959175,7.634110917085209,495.9269316309681
42,hgb,0.056438668078290996,56.76441593499118,9.994087585270798,0.05210067108608599,56.71231526390509,46.77032834972038,5.679799726654829,1089.514103188993
42,mlp,0.14180268640008675,103.46498067549001,25.08795650026966,1.566842814023119,101.89813786146689,78.37702417522036,4.124089607472565,66.03405252232106
43,rf,0.14067984331032363,55.35330780716398,6.787492831388478,0.036908103827589314,55.31639970333639,48.5658149757755,8.15519208376571,1499.7602711924437
43,et,0.03917646403351936,42.46748542030939,5.657146043954972,0.09222241137456183,42.37526300893482,36.81033937635441,7.50687450709906,460.4898612699138
43,hgb,0.05778310518729901,55.91626486226499,5.568614237087829,0.05161844256169447,55.86464641970329,50.34765062517716,10.041324911652886,1083.261371056488
43,mlp,0.11775469717170016,91.1444942502599,21.806591509625463,1.3886777669336727,89.75581648332623,69.33790274063443,4.179676324473928,65.63401274253106
44,rf,0.13906058894492646,56.233305710315086,6.149454248066777,0.03241281280498995,56.200892897510094,50.08385146224831,9.144438423618515,1734.909773085879
44,et,0.05214127028969641,43.840019101390624,4.146878561804818,0.08887202130918412,43.75114708008144,39.693140539585805,10.571811652545682,493.29382245486136
44,hgb,0.05707969228821604,58.43666715178221,9.450714003308104,0.04094466749124369,58.395722484290964,48.98595314847411,6.183307116406338,1427.2106902040932
44,mlp,0.13823847924259253,117.42577255629276,23.93041373767427,1.3810637155986876,116.04470884069407,93.49535881861848,4.90696792138706,85.02560108554003
45,rf,0.1447397654961749,57.528113591640675,7.041913321240197,0.03156469851466484,57.49654889312601,50.48620027040048,8.16938677988454,1822.5459547187118
45,et,0.056250301403040784,44.539576231381986,5.281799827637014,0.0931400383980243,44.44643619298396,39.25777640374497,8.432651309184465,478.2001059583905
45,hgb,0.07088922411741852,55.54269831583936,7.405454193681913,0.04910598756298293,55.49359232827638,48.13724412215745,7.500241965336716,1131.0779208639208
45,mlp,0.13229383820371043,114.51909202427099,27.061877293710456,1.03666013336438,113.48243189090661,87.45721473056054,4.231749733448187,110.46927371702807
46,rf,0.137988359411992,60.262121398218284,7.697423939189507,0.03637790006307352,60.22574349815521,52.56469745902878,7.828868706503347,1656.5585504407002
46,et,0.050298472031783586,46.39655370223193,5.079211637610912,0.08198089590555607,46.31457280632637,41.317342064621016,9.134597455767002,565.9434821878002
46,hgb,0.06497888642329053,60.38259517990019,5.0602432304057885,0.0410723175352483,60.34152286236495,55.322351949494404,11.932745607377866,1470.1531055950188
46,mlp,0.11531078589306765,122.55530265508489,21.798170510096977,1.1228127684150526,121.43248988666983,100.7571321449879,5.62227470412305,109.15025737369655
47,rf,0.12517425213325506,55.3863877195207,7.418540646690033,0.025009917209901145,55.3613778023108,47.967847072830665,7.465941127413685,2214.577011689558
47,et,0.04677135587643195,41.89283525356031,5.838819276218963,0.09634352659206011,41.79649172696825,36.054015977341344,7.174881302488544,434.82771219813293
47,hgb,0.06116695607238361,55.90901695209067,6.957568854506983,0.048829953975627075,55.86018699811504,48.951448097583686,8.03571162876323,1144.9737793906595
47,mlp,0.13394275553733814,99.73680900026682,18.72056822510354,0.9817002209177467,98.75510877934907,81.01624077516328,5.327659278339553,101.59599323195205
48,rf,0.12573901497752044,59.171531698558894,9.264026780114113,0.03442553420095064,59.137106164357945,49.90750491844478,6.387236684760926,1718.8268263737236
48,et,0.042554449741208686,44.27190651027735,6.3163918778451,0.081739302097815,44.19016720817953,37.95551463243225,7.009050002985904,541.6232506702447
48,hgb,0.061002650435223266,58.3031757265051,7.9988232960880765,0.0405624240151407,58.26261330248996,50.304352430417026,7.288969085616843,1437.3691203293215
48,mlp,0.10712302308407694,90.65385944023393,18.445528987212047,1.2505721486341062,89.40328729159982,72.20833045302189,4.9146792972474636,72.48990755085579
49,rf,0.11959491364785962,59.9865764202866,4.000241533238753,0.035913852585262446,59.95066256770134,55.98633488704785,14.995738612739245,1670.2907680595736
49,et,0.04071047000926184,45.649577313163945,5.016186818357918,0.09186221339645906,45.557715099767485,40.63339049480603,9.100453983509837,496.93530805373155
49,hgb,0.05249524404920457,59.16696161933437,8.928491066993585,0.07566267627593173,59.09129894305844,50.238470552340786,6.62675934549045,781.9834630588315
49,mlp,0.14321537289255884,113.10442876383853,23.913621955881148,1.2451643161567219,111.85926444768181,89.19080680795739,4.729707150698587,90.83494226115604
50,rf,0.1265901836029807,54.50106540741011,8.59097878474945,0.03335694582660852,54.4677084615835,45.91008662266066,6.343987893923458,1633.8745666067923
50,et,0.043848509780284095,42.76364524752522,6.420817273917647,0.08941974003706407,42.67422550748815,36.34282797360757,6.660156086551645,478.2349538180456
50,hgb,0.05973288588363389,59.05681693269333,4.159109784841802,0.048907910189062716,59.007909022504265,54.89770714785153,14.19938880861387,1207.5105377267316
50,mlp,0.1315331133425572,99.46928471925041,23.9609304698838,1.3196981467344175,98.14958657251599,75.50835424936662,4.151311437770248,75.37275472069956
51,rf,0.12838715345363166,57.0728196879421,6.353840802133869,0.0295232782418048,57.0432964097003,50.718978885808234,8.98241260133018,1933.1464215648707
51,et,0.052187268761387635,46.004774617082155,5.333904341929291,0.07319838677682014,45.93157623030533,40.670870275152865,8.624971815755034,628.4943786633023
51,hgb,0.06462373765315728,59.79768742390664,6.523796825901883,0.037529162895273804,59.76015826101136,53.273890598004755,9.166086716017666,1593.365873605559
51,mlp,0.12258113968623541,108.40092150467011,26.83927587123706,0.9770690090249206,107.42385249564519,81.56164563343305,4.038891437486079,110.94500030528995
